ID,name,genre,game_details,popular_tags,publisher,developer,genre_publisher_developer,genre_popular_tags_developer,genre_popular_tags_game_details,genre_publisher_developer_game_details
theball,The Ball,"Action,Adventure,Indie","Single-player,SteamAchievements,PartialControllerSupport,Stats,SteamLeaderboards","Puzzle,Action,Indie,Adventure,First-Person,Physics,Singleplayer,FPS,Horror","TripwireInteractive,TripwireInteractive",TeotlStudios,"Action,Adventure,IndieTripwireInteractive,TripwireInteractiveTeotlStudios","Action,Adventure,IndiePuzzle,Action,Indie,Adventure,First-Person,Physics,Singleplayer,FPS,HorrorTeotlStudios","Action,Adventure,IndiePuzzle,Action,Indie,Adventure,First-Person,Physics,Singleplayer,FPS,HorrorSingle-player,SteamAchievements,PartialControllerSupport,Stats,SteamLeaderboards","Action,Adventure,IndieTripwireInteractive,TripwireInteractiveTeotlStudiosSingle-player,SteamAchievements,PartialControllerSupport,Stats,SteamLeaderboards"
quintet,Quintet,"Action,FreetoPlay,Indie","Single-player,Multi-player,OnlineCo-op,Cross-PlatformMultiplayer,PartialControllerSupport","FreetoPlay,Indie,Action,Space,Multiplayer,Sci-fi,Co-op","CarmineT.Guida,CarmineT.Guida",CarmineT.Guida,"Action,FreetoPlay,IndieCarmineT.Guida,CarmineT.GuidaCarmineT.Guida","Action,FreetoPlay,IndieFreetoPlay,Indie,Action,Space,Multiplayer,Sci-fi,Co-opCarmineT.Guida","Action,FreetoPlay,IndieFreetoPlay,Indie,Action,Space,Multiplayer,Sci-fi,Co-opSingle-player,Multi-player,OnlineCo-op,Cross-PlatformMultiplayer,PartialControllerSupport","Action,FreetoPlay,IndieCarmineT.Guida,CarmineT.GuidaCarmineT.GuidaSingle-player,Multi-player,OnlineCo-op,Cross-PlatformMultiplayer,PartialControllerSupport"
themoonsliver,The Moon Sliver,Adventure,"Single-player,SteamTradingCards","WalkingSimulator,PsychologicalHorror,Adventure,Exploration,First-Person,StoryRich,Indie,Horror,Short,Atmospheric","DavidSzymanski,DavidSzymanski",DavidSzymanski,"AdventureDavidSzymanski,DavidSzymanskiDavidSzymanski","AdventureWalkingSimulator,PsychologicalHorror,Adventure,Exploration,First-Person,StoryRich,Indie,Horror,Short,AtmosphericDavidSzymanski","AdventureWalkingSimulator,PsychologicalHorror,Adventure,Exploration,First-Person,StoryRich,Indie,Horror,Short,AtmosphericSingle-player,SteamTradingCards","AdventureDavidSzymanski,DavidSzymanskiDavidSzymanskiSingle-player,SteamTradingCards"
reprisaluniverse,Reprisal Universe,"Indie,Strategy",Single-player,"Indie,Strategy,GodGame,PixelGraphics","electrolyte,electrolyte",electrolyte,"Indie,Strategyelectrolyte,electrolyteelectrolyte","Indie,StrategyIndie,Strategy,GodGame,PixelGraphicselectrolyte","Indie,StrategyIndie,Strategy,GodGame,PixelGraphicsSingle-player","Indie,Strategyelectrolyte,electrolyteelectrolyteSingle-player"
flowershopwinterinfairbrook,Flower Shop: Winter In Fairbrook,"Adventure,Casual,Simulation","Single-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,SteamCloud","VisualNovel,Otome,Casual,Simulation,Adventure,FemaleProtagonist,DatingSim,Anime,Romance,Indie,Singleplayer,Comedy,Cute,Snow","WinterWolves,WinterWolves",WinterWolves,"Adventure,Casual,SimulationWinterWolves,WinterWolvesWinterWolves","Adventure,Casual,SimulationVisualNovel,Otome,Casual,Simulation,Adventure,FemaleProtagonist,DatingSim,Anime,Romance,Indie,Singleplayer,Comedy,Cute,SnowWinterWolves","Adventure,Casual,SimulationVisualNovel,Otome,Casual,Simulation,Adventure,FemaleProtagonist,DatingSim,Anime,Romance,Indie,Singleplayer,Comedy,Cute,SnowSingle-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,SteamCloud","Adventure,Casual,SimulationWinterWolves,WinterWolvesWinterWolvesSingle-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,SteamCloud"
actualsunlight,Actual Sunlight,"Adventure,Indie","Single-player,SteamAchievements,SteamTradingCards,Captionsavailable,PartialControllerSupport","Indie,Adventure,RPGMaker,Dark,Singleplayer,StoryRich,Short,VisualNovel,PixelGraphics","WZOGI,WZOGI",WZOGI,"Adventure,IndieWZOGI,WZOGIWZOGI","Adventure,IndieIndie,Adventure,RPGMaker,Dark,Singleplayer,StoryRich,Short,VisualNovel,PixelGraphicsWZOGI","Adventure,IndieIndie,Adventure,RPGMaker,Dark,Singleplayer,StoryRich,Short,VisualNovel,PixelGraphicsSingle-player,SteamAchievements,SteamTradingCards,Captionsavailable,PartialControllerSupport","Adventure,IndieWZOGI,WZOGIWZOGISingle-player,SteamAchievements,SteamTradingCards,Captionsavailable,PartialControllerSupport"
hardtruckapocalypseriseofclansexmachinameridian113,Hard Truck Apocalypse: Rise Of Clans / Ex Machina: Meridian 113,"Action,Racing","Single-player,Multi-player,SteamTradingCards","Post-apocalyptic,Action,Racing,Atmospheric,OpenWorld,Masterpiece,Adventure,Classic,RPG,Indie,CultClassic,Multiplayer","BukaEntertainment,BukaEntertainment",TargemGames,"Action,RacingBukaEntertainment,BukaEntertainmentTargemGames","Action,RacingPost-apocalyptic,Action,Racing,Atmospheric,OpenWorld,Masterpiece,Adventure,Classic,RPG,Indie,CultClassic,MultiplayerTargemGames","Action,RacingPost-apocalyptic,Action,Racing,Atmospheric,OpenWorld,Masterpiece,Adventure,Classic,RPG,Indie,CultClassic,MultiplayerSingle-player,Multi-player,SteamTradingCards","Action,RacingBukaEntertainment,BukaEntertainmentTargemGamesSingle-player,Multi-player,SteamTradingCards"
halflifedeathmatchsource,Half-Life Deathmatch: Source,Action,"Multi-player,ValveAnti-Cheatenabled","Action,FPS,Multiplayer,Shooter,Sci-fi,First-Person,Classic,Masterpiece,Remake,Adventure,Horror","Valve,Valve",Valve,"ActionValve,ValveValve","ActionAction,FPS,Multiplayer,Shooter,Sci-fi,First-Person,Classic,Masterpiece,Remake,Adventure,HorrorValve","ActionAction,FPS,Multiplayer,Shooter,Sci-fi,First-Person,Classic,Masterpiece,Remake,Adventure,HorrorMulti-player,ValveAnti-Cheatenabled","ActionValve,ValveValveMulti-player,ValveAnti-Cheatenabled"
flesheaters,Flesh Eaters,"Action,Adventure,Indie,RPG,Simulation","Single-player,SteamAchievements,SteamTradingCards","Indie,Action,Zombies,RPG,Adventure,EarlyAccess,Simulation,PixelGraphics,Top-Down,Strategy,2D,Survival","S.C.16BITNIGHTSS.R.L.,S.C.16BITNIGHTSS.R.L.",S.C.16BITNIGHTSS.R.L.,"Action,Adventure,Indie,RPG,SimulationS.C.16BITNIGHTSS.R.L.,S.C.16BITNIGHTSS.R.L.S.C.16BITNIGHTSS.R.L.","Action,Adventure,Indie,RPG,SimulationIndie,Action,Zombies,RPG,Adventure,EarlyAccess,Simulation,PixelGraphics,Top-Down,Strategy,2D,SurvivalS.C.16BITNIGHTSS.R.L.","Action,Adventure,Indie,RPG,SimulationIndie,Action,Zombies,RPG,Adventure,EarlyAccess,Simulation,PixelGraphics,Top-Down,Strategy,2D,SurvivalSingle-player,SteamAchievements,SteamTradingCards","Action,Adventure,Indie,RPG,SimulationS.C.16BITNIGHTSS.R.L.,S.C.16BITNIGHTSS.R.L.S.C.16BITNIGHTSS.R.L.Single-player,SteamAchievements,SteamTradingCards"
sledgehammergeargrinder,Sledgehammer / Gear Grinder,"Action,Racing","Single-player,Multi-player,Fullcontrollersupport,SteamTradingCards","Racing,Action","BukaEntertainment,BukaEntertainment",TargemGames,"Action,RacingBukaEntertainment,BukaEntertainmentTargemGames","Action,RacingRacing,ActionTargemGames","Action,RacingRacing,ActionSingle-player,Multi-player,Fullcontrollersupport,SteamTradingCards","Action,RacingBukaEntertainment,BukaEntertainmentTargemGamesSingle-player,Multi-player,Fullcontrollersupport,SteamTradingCards"
warriorscastles,Warriors & Castles,"Action,Indie,EarlyAccess","Multi-player,OnlineMulti-Player,Cross-PlatformMultiplayer,SteamAchievements,Stats","EarlyAccess,Action,Indie,EarlyAccess,Multiplayer,Medieval,Fantasy,HackandSlash,Singleplayer","EstudioRaedWulf,EstudioRaedWulf",EstudioRaedWulf,"Action,Indie,EarlyAccessEstudioRaedWulf,EstudioRaedWulfEstudioRaedWulf","Action,Indie,EarlyAccessEarlyAccess,Action,Indie,EarlyAccess,Multiplayer,Medieval,Fantasy,HackandSlash,SingleplayerEstudioRaedWulf","Action,Indie,EarlyAccessEarlyAccess,Action,Indie,EarlyAccess,Multiplayer,Medieval,Fantasy,HackandSlash,SingleplayerMulti-player,OnlineMulti-Player,Cross-PlatformMultiplayer,SteamAchievements,Stats","Action,Indie,EarlyAccessEstudioRaedWulf,EstudioRaedWulfEstudioRaedWulfMulti-player,OnlineMulti-Player,Cross-PlatformMultiplayer,SteamAchievements,Stats"
cardsandcastles,Cards and Castles,"FreetoPlay,Indie,MassivelyMultiplayer,Strategy","Single-player,Multi-player,Cross-PlatformMultiplayer,SteamAchievements,SteamTradingCards,In-AppPurchases,SteamLeaderboards","FreetoPlay,CardGame,Indie,Strategy,MassivelyMultiplayer,TradingCardGame,Multiplayer","RedTeamGames,RedTeamGames",RedTeamGames,"FreetoPlay,Indie,MassivelyMultiplayer,StrategyRedTeamGames,RedTeamGamesRedTeamGames","FreetoPlay,Indie,MassivelyMultiplayer,StrategyFreetoPlay,CardGame,Indie,Strategy,MassivelyMultiplayer,TradingCardGame,MultiplayerRedTeamGames","FreetoPlay,Indie,MassivelyMultiplayer,StrategyFreetoPlay,CardGame,Indie,Strategy,MassivelyMultiplayer,TradingCardGame,MultiplayerSingle-player,Multi-player,Cross-PlatformMultiplayer,SteamAchievements,SteamTradingCards,In-AppPurchases,SteamLeaderboards","FreetoPlay,Indie,MassivelyMultiplayer,StrategyRedTeamGames,RedTeamGamesRedTeamGamesSingle-player,Multi-player,Cross-PlatformMultiplayer,SteamAchievements,SteamTradingCards,In-AppPurchases,SteamLeaderboards"
notahero,Not A Hero,"Action,Adventure","Single-player,DownloadableContent,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud","Action,Adventure,Gore,Violent","CAPCOMCo.,Ltd.,CAPCOMCo.,Ltd.","CAPCOMCo.,Ltd.","Action,AdventureCAPCOMCo.,Ltd.,CAPCOMCo.,Ltd.CAPCOMCo.,Ltd.","Action,AdventureAction,Adventure,Gore,ViolentCAPCOMCo.,Ltd.","Action,AdventureAction,Adventure,Gore,ViolentSingle-player,DownloadableContent,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud","Action,AdventureCAPCOMCo.,Ltd.,CAPCOMCo.,Ltd.CAPCOMCo.,Ltd.Single-player,DownloadableContent,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud"
anomaly2,Anomaly 2,"Action,Indie,Strategy","Single-player,Multi-player,Cross-PlatformMultiplayer,SteamTradingCards,SteamCloud","Strategy,Indie,TowerDefense,Action,Sci-fi,Multiplayer,RTS,Singleplayer,Touch-Friendly","11bitstudios,11bitstudios",11bitstudios,"Action,Indie,Strategy11bitstudios,11bitstudios11bitstudios","Action,Indie,StrategyStrategy,Indie,TowerDefense,Action,Sci-fi,Multiplayer,RTS,Singleplayer,Touch-Friendly11bitstudios","Action,Indie,StrategyStrategy,Indie,TowerDefense,Action,Sci-fi,Multiplayer,RTS,Singleplayer,Touch-FriendlySingle-player,Multi-player,Cross-PlatformMultiplayer,SteamTradingCards,SteamCloud","Action,Indie,Strategy11bitstudios,11bitstudios11bitstudiosSingle-player,Multi-player,Cross-PlatformMultiplayer,SteamTradingCards,SteamCloud"
thebannersagafactions,The Banner Saga: Factions,"FreetoPlay,Indie,RPG,Strategy","Multi-player,Cross-PlatformMultiplayer","FreetoPlay,Strategy,Indie,RPG,Turn-BasedStrategy,Turn-Based,Tactical,Fantasy,Multiplayer,2D","VersusEvil,VersusEvil",Stoic,"FreetoPlay,Indie,RPG,StrategyVersusEvil,VersusEvilStoic","FreetoPlay,Indie,RPG,StrategyFreetoPlay,Strategy,Indie,RPG,Turn-BasedStrategy,Turn-Based,Tactical,Fantasy,Multiplayer,2DStoic","FreetoPlay,Indie,RPG,StrategyFreetoPlay,Strategy,Indie,RPG,Turn-BasedStrategy,Turn-Based,Tactical,Fantasy,Multiplayer,2DMulti-player,Cross-PlatformMultiplayer","FreetoPlay,Indie,RPG,StrategyVersusEvil,VersusEvilStoicMulti-player,Cross-PlatformMultiplayer"
joedeverslonewolfhdremastered,Joe Dever's Lone Wolf HD Remastered,"Adventure,Indie,RPG","Single-player,SteamAchievements,SteamTradingCards,Captionsavailable,SteamCloud","RPG,Adventure,Indie,StoryRich,Fantasy,Turn-Based,ChooseYourOwnAdventure,Singleplayer","505Games,505Games",ForgeReplysrl,"Adventure,Indie,RPG505Games,505GamesForgeReplysrl","Adventure,Indie,RPGRPG,Adventure,Indie,StoryRich,Fantasy,Turn-Based,ChooseYourOwnAdventure,SingleplayerForgeReplysrl","Adventure,Indie,RPGRPG,Adventure,Indie,StoryRich,Fantasy,Turn-Based,ChooseYourOwnAdventure,SingleplayerSingle-player,SteamAchievements,SteamTradingCards,Captionsavailable,SteamCloud","Adventure,Indie,RPG505Games,505GamesForgeReplysrlSingle-player,SteamAchievements,SteamTradingCards,Captionsavailable,SteamCloud"
insane2,Insane 2,Racing,"Single-player,Multi-player,SteamAchievements","Racing,Offroad,Action,Arcade,Multiplayer,SplitScreen,LocalMultiplayer","GameFactoryInteractive,GameFactoryInteractive",TargemGames,"RacingGameFactoryInteractive,GameFactoryInteractiveTargemGames","RacingRacing,Offroad,Action,Arcade,Multiplayer,SplitScreen,LocalMultiplayerTargemGames","RacingRacing,Offroad,Action,Arcade,Multiplayer,SplitScreen,LocalMultiplayerSingle-player,Multi-player,SteamAchievements","RacingGameFactoryInteractive,GameFactoryInteractiveTargemGamesSingle-player,Multi-player,SteamAchievements"
reallybigsky,Really Big Sky,"Action,Indie","Single-player,Shared/SplitScreen,SteamTradingCards,PartialControllerSupport,SteamCloud","Indie,Action,Shoot'EmUp,Space,BulletHell,Shooter,TwinStickShooter,Arcade,SideScroller,Singleplayer,GreatSoundtrack,Retro,LocalCo-Op,2D","Ripstone,Ripstone",BossBaddie,"Action,IndieRipstone,RipstoneBossBaddie","Action,IndieIndie,Action,Shoot'EmUp,Space,BulletHell,Shooter,TwinStickShooter,Arcade,SideScroller,Singleplayer,GreatSoundtrack,Retro,LocalCo-Op,2DBossBaddie","Action,IndieIndie,Action,Shoot'EmUp,Space,BulletHell,Shooter,TwinStickShooter,Arcade,SideScroller,Singleplayer,GreatSoundtrack,Retro,LocalCo-Op,2DSingle-player,Shared/SplitScreen,SteamTradingCards,PartialControllerSupport,SteamCloud","Action,IndieRipstone,RipstoneBossBaddieSingle-player,Shared/SplitScreen,SteamTradingCards,PartialControllerSupport,SteamCloud"
sidmeiersacepatrol,Sid Meier’s Ace Patrol,"Casual,Strategy","Single-player,Multi-player,SteamAchievements,SteamTradingCards,SteamCloud,SteamLeaderboards","Strategy,Casual,Turn-Based,Turn-BasedStrategy,WorldWarI,Singleplayer,Historical,Touch-Friendly","2K,2K",FiraxisGames,"Casual,Strategy2K,2KFiraxisGames","Casual,StrategyStrategy,Casual,Turn-Based,Turn-BasedStrategy,WorldWarI,Singleplayer,Historical,Touch-FriendlyFiraxisGames","Casual,StrategyStrategy,Casual,Turn-Based,Turn-BasedStrategy,WorldWarI,Singleplayer,Historical,Touch-FriendlySingle-player,Multi-player,SteamAchievements,SteamTradingCards,SteamCloud,SteamLeaderboards","Casual,Strategy2K,2KFiraxisGamesSingle-player,Multi-player,SteamAchievements,SteamTradingCards,SteamCloud,SteamLeaderboards"
mutantstormreloaded,Mutant Storm: Reloaded,"Action,Indie","Single-player,Co-op,Shared/SplitScreen,Fullcontrollersupport","Indie,Action,TwinStickShooter,Arcade","PomPomGames,PomPomGames",PomPomGames,"Action,IndiePomPomGames,PomPomGamesPomPomGames","Action,IndieIndie,Action,TwinStickShooter,ArcadePomPomGames","Action,IndieIndie,Action,TwinStickShooter,ArcadeSingle-player,Co-op,Shared/SplitScreen,Fullcontrollersupport","Action,IndiePomPomGames,PomPomGamesPomPomGamesSingle-player,Co-op,Shared/SplitScreen,Fullcontrollersupport"
coffindodgers,Coffin Dodgers,"Action,Casual,Indie,Racing","Single-player,Multi-player,OnlineMulti-Player,LocalMulti-Player,Shared/SplitScreen,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,Stats,SteamLeaderboards","Racing,Action,Casual,Indie,LocalMultiplayer,Funny,SplitScreen,4PlayerLocal","MilkyTeaStudios,MilkyTeaStudios",MilkyTeaStudios,"Action,Casual,Indie,RacingMilkyTeaStudios,MilkyTeaStudiosMilkyTeaStudios","Action,Casual,Indie,RacingRacing,Action,Casual,Indie,LocalMultiplayer,Funny,SplitScreen,4PlayerLocalMilkyTeaStudios","Action,Casual,Indie,RacingRacing,Action,Casual,Indie,LocalMultiplayer,Funny,SplitScreen,4PlayerLocalSingle-player,Multi-player,OnlineMulti-Player,LocalMulti-Player,Shared/SplitScreen,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,Stats,SteamLeaderboards","Action,Casual,Indie,RacingMilkyTeaStudios,MilkyTeaStudiosMilkyTeaStudiosSingle-player,Multi-player,OnlineMulti-Player,LocalMulti-Player,Shared/SplitScreen,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,Stats,SteamLeaderboards"
dieharddungeon,Diehard Dungeon,"Action,Adventure,Indie,RPG","Single-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,Stats,SteamLeaderboards","Rogue-like,Action,Indie,RPG,Adventure,Retro,Rogue-lite,PixelGraphics,DungeonCrawler,Difficult,ProceduralGeneration,Singleplayer,Top-Down,2D","Tricktale,Tricktale",Tricktale,"Action,Adventure,Indie,RPGTricktale,TricktaleTricktale","Action,Adventure,Indie,RPGRogue-like,Action,Indie,RPG,Adventure,Retro,Rogue-lite,PixelGraphics,DungeonCrawler,Difficult,ProceduralGeneration,Singleplayer,Top-Down,2DTricktale","Action,Adventure,Indie,RPGRogue-like,Action,Indie,RPG,Adventure,Retro,Rogue-lite,PixelGraphics,DungeonCrawler,Difficult,ProceduralGeneration,Singleplayer,Top-Down,2DSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,Stats,SteamLeaderboards","Action,Adventure,Indie,RPGTricktale,TricktaleTricktaleSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,Stats,SteamLeaderboards"
supertoycars,Super Toy Cars,"Indie,Racing","Single-player,Multi-player,Shared/SplitScreen,SteamAchievements,SteamTradingCards,SteamWorkshop,PartialControllerSupport,SteamCloud,Stats,SteamLeaderboards,Includesleveleditor","Racing,Indie,Multiplayer,LocalMultiplayer,Arcade","EclipseGames,EclipseGames",EclipseGames,"Indie,RacingEclipseGames,EclipseGamesEclipseGames","Indie,RacingRacing,Indie,Multiplayer,LocalMultiplayer,ArcadeEclipseGames","Indie,RacingRacing,Indie,Multiplayer,LocalMultiplayer,ArcadeSingle-player,Multi-player,Shared/SplitScreen,SteamAchievements,SteamTradingCards,SteamWorkshop,PartialControllerSupport,SteamCloud,Stats,SteamLeaderboards,Includesleveleditor","Indie,RacingEclipseGames,EclipseGamesEclipseGamesSingle-player,Multi-player,Shared/SplitScreen,SteamAchievements,SteamTradingCards,SteamWorkshop,PartialControllerSupport,SteamCloud,Stats,SteamLeaderboards,Includesleveleditor"
bittripvoid,BIT.TRIP VOID,"Action,Indie","Single-player,Fullcontrollersupport,SteamCloud","Indie,Action,Music,Rhythm","GaijinGames,GaijinGames",GaijinGames,"Action,IndieGaijinGames,GaijinGamesGaijinGames","Action,IndieIndie,Action,Music,RhythmGaijinGames","Action,IndieIndie,Action,Music,RhythmSingle-player,Fullcontrollersupport,SteamCloud","Action,IndieGaijinGames,GaijinGamesGaijinGamesSingle-player,Fullcontrollersupport,SteamCloud"
themaw,The Maw,"Action,Indie","Single-player,SteamAchievements","Indie,Platformer,Cute,Action,3DPlatformer,Puzzle,Casual,Comedy","TwistedPixelGames,TwistedPixelGames",TwistedPixelGames,"Action,IndieTwistedPixelGames,TwistedPixelGamesTwistedPixelGames","Action,IndieIndie,Platformer,Cute,Action,3DPlatformer,Puzzle,Casual,ComedyTwistedPixelGames","Action,IndieIndie,Platformer,Cute,Action,3DPlatformer,Puzzle,Casual,ComedySingle-player,SteamAchievements","Action,IndieTwistedPixelGames,TwistedPixelGamesTwistedPixelGamesSingle-player,SteamAchievements"
mutantmuddsdeluxe,Mutant Mudds Deluxe,"Action,Indie","Single-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,SteamCloud,SteamLeaderboards","Platformer,Indie,Action,Retro,PixelGraphics,2D,Difficult,Singleplayer,GreatSoundtrack","GoodShepherdEntertainment,GoodShepherdEntertainment",RenegadeKid,"Action,IndieGoodShepherdEntertainment,GoodShepherdEntertainmentRenegadeKid","Action,IndiePlatformer,Indie,Action,Retro,PixelGraphics,2D,Difficult,Singleplayer,GreatSoundtrackRenegadeKid","Action,IndiePlatformer,Indie,Action,Retro,PixelGraphics,2D,Difficult,Singleplayer,GreatSoundtrackSingle-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,SteamCloud,SteamLeaderboards","Action,IndieGoodShepherdEntertainment,GoodShepherdEntertainmentRenegadeKidSingle-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,SteamCloud,SteamLeaderboards"
xpandrallyxtreme,Xpand Rally Xtreme,Racing,"Single-player,Multi-player","Racing,Offroad,Simulation","Techland,Techland",Techland,"RacingTechland,TechlandTechland","RacingRacing,Offroad,SimulationTechland","RacingRacing,Offroad,SimulationSingle-player,Multi-player","RacingTechland,TechlandTechlandSingle-player,Multi-player"
xotic,Xotic,"Action,Indie","Single-player,SteamAchievements,PartialControllerSupport,SteamCloud,SteamLeaderboards","Action,Indie,FPS,Arcade,Sci-fi,First-Person","WXPGames,LLC,WXPGames,LLC","WXPGames,LLC","Action,IndieWXPGames,LLC,WXPGames,LLCWXPGames,LLC","Action,IndieAction,Indie,FPS,Arcade,Sci-fi,First-PersonWXPGames,LLC","Action,IndieAction,Indie,FPS,Arcade,Sci-fi,First-PersonSingle-player,SteamAchievements,PartialControllerSupport,SteamCloud,SteamLeaderboards","Action,IndieWXPGames,LLC,WXPGames,LLCWXPGames,LLCSingle-player,SteamAchievements,PartialControllerSupport,SteamCloud,SteamLeaderboards"
